WAMPI_prob,PCI_prob,LPI_prob,weathering_score_prob,file_name,WAMPI,PCI,LPI,API,BPI,catalog_number,sampled,museum,UCIAMS_number,taxon,genus,species,locality,ucmp_locality,side,element,collagen_present,batch,publication,weathering_score,WAMPI_classification,PCI_classification,LPI_classification,weathering_score_classification
0.9988831928032917,0.8740314473054815,0.5909260781975773,0.8867642344992864,UCMP_271222,0.7560948229855905,2.9282746066058736,0.5833772442634694,0.7246533087423013,0.9782582735532888,271222,TRUE,UCMP,264807,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9994109522491791,0.7500388937766397,0.7349218858616303,0.8867642344992864,UCMP_271223,0.7864959813123658,3.1352372446895695,1.0253869934301694,0.654190282318208,1.2039609423416138,271223,TRUE,UCMP,265004,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9996977863731205,0.901967155703361,0.5862422023740929,0.8867642344992864,UCMP_271224,0.8181986526090951,2.858603155286058,0.5702630793429097,0.7617435090981909,1.2431333969342162,271224,TRUE,UCMP,264809,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.2663133501134143,0.530798350725197,0.6993134147184513,0.7549166492151614,UCMP_271225,0.3852709326846896,3.376075215074845,0.906258552077299,0.4448694953794653,1.0988097617411992,271225,TRUE,UCMP,264810,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,1,0,1,1,1
0.95698008946418,0.49193857335494073,0.5511445834131077,0.7549166492151614,UCMP_271226,0.5806895823440558,3.4144914816389886,0.473205293268697,0.5050203587596263,0.8001533934606511,271226,TRUE,UCMP,265005,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,1,1,0,1,1
0.08183328329834556,0.04796874390940236,0.6714196210048922,0.3227445889562836,UCMP_271227,0.31859084189494685,4.1442614236917015,0.8185150608756468,0.3481610056909063,0.7889342253785485,271227,TRUE,UCMP,264812,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,3,0,0,1,0
0.34284996732300504,0.18872958289428315,0.4980609019326426,0.5478310118093532,UCMP_271228,0.40249733373841434,3.7665719874252783,0.3287583477748773,0.4509740314451087,0.7614248296220317,271228,TRUE,UCMP,NA,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,0,0,NA,2,0,0,0,1
0.09541048340807246,0.6227817514421862,0.5670806808276786,0.3227445889562836,UCMP_271229,0.32658712258211214,3.2827435993754155,0.5170397440481622,0.3914822872598676,1.0782252643746535,271229,TRUE,UCMP,NA,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,0,0,NA,3,0,1,1,0
0.997265361761497,0.6115003823594974,0.603843051099595,0.3227445889562836,UCMP_271230,0.7134954035504786,3.294532507052417,0.6197910900714767,0.6056970608002925,0.9467007171682064,271230,TRUE,UCMP,265006,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,3,1,1,1,0
0.9961338900893273,0.8549515334092491,0.634003987046753,0.8867642344992864,UCMP_271231,0.6970004401768706,2.9685448403287245,0.7065252162294468,0.6689417700151125,1.252127187096843,271231,TRUE,UCMP,264816,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.6774328589327591,0.4858988073144237,0.8180067277171987,0.7549166492151614,UCMP_271232,0.46862339127057295,3.420459219482008,1.3529638265808754,0.5037544856787874,1.1946424160039315,271232,TRUE,UCMP,264817,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,1,1,0,1,1
0.041531154350886224,0.039854613947190316,0.5752328767094244,0.5478310118093532,UCMP_271234,0.2843460028652367,4.192109108374094,0.5396056359057814,0.3528169457811529,0.7249764911683272,271234,TRUE,UCMP,NA,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,0,0,NA,2,0,0,1,1
0.04933336205281265,0.6211410988106619,0.7408034368552319,0.8867642344992864,UCMP_271240,0.2929086723953884,3.28446637436007,1.0460038591786698,0.4264951606633487,1.383220470732354,271240,TRUE,UCMP,NA,Camelops,Camelops,NA,McKittrick,NA,NA,NA,0,0,NA,0,0,1,1,1
0.1115827129114578,0.6485402296586784,0.7142323766795929,0.3227445889562836,UCMP_271241,0.3348785241570641,3.255274991771348,0.9550728133222453,0.4516846030221428,1.3464061971533905,271241,TRUE,UCMP,NA,Bison,Bison,NA,McKittrick,NA,NA,NA,0,0,NA,3,0,1,1,0
0.8375553628756234,0.7363598186584714,0.6558547004481762,0.5478310118093532,UCMP_271242,0.5112705201088609,3.152936123665658,0.771233969759093,0.5232095490292383,1.1812879233783182,271242,TRUE,UCMP,261772,Euceratherium,Euceratherium,NA,McKittrick,NA,NA,NA,1,0,NA,2,1,1,1,1
0.05016347781874644,0.3823730090569477,0.6715934883230817,0.5478310118093532,UCMP_271243,0.2937424895003797,3.524912365708943,0.8190494555824849,0.4254123170103846,1.2812644724427389,271243,TRUE,UCMP,NA,Euceratherium,Euceratherium,NA,McKittrick,NA,NA,NA,0,0,NA,2,0,0,1,1
0.9999904473807443,0.9570914016541098,0.9247761012179804,0.15785367278194057,UCMP_271244,0.9822348384177132,2.6399656797622795,2.035141686722246,0.8782450722230423,1.1803495293229942,271244,TRUE,UCMP,261773,Artodactyla,NA,NA,McKittrick,NA,NA,NA,1,0,NA,4,1,1,1,0
0.029089687184090485,0.7135796556595686,0.7496562461347573,0.7549166492151614,UCMP_271245,0.2668267165206022,3.18115614941187,1.0776191611420387,0.4624584945946659,1.3255248150062549,271245,TRUE,UCMP,NA,Antilocapridae,NA,NA,McKittrick,NA,NA,NA,0,0,NA,1,0,1,1,1
0.08871488183184204,0.7445584677391738,0.680589006613185,0.7549166492151614,UCMP_271246,0.32278203501073416,3.1424025842347074,0.8469004234235036,0.4584785361118248,1.2075710109289293,271246,TRUE,UCMP,NA,Odocoileus,Odocoileus,NA,McKittrick,NA,NA,NA,0,0,NA,1,0,1,1,1
0.05794936450553539,0.7712604724021102,0.6538532060689941,0.7549166492151614,UCMP_271247,0.3009843139095,3.1064438210244596,0.7652301301637114,0.4583556083373405,1.2924888148570262,271247,TRUE,UCMP,NA,Odocoileus,Odocoileus,NA,McKittrick,NA,NA,NA,0,0,NA,1,0,1,1,1
0.04194147044301316,0.6055403517134929,0.7576510816452602,0.15785367278194057,UCMP_33120,0.2848331534733487,3.300709564372029,1.106816447839464,0.5180374566303643,1.357488758326016,33120,TRUE,UCMP,NA,Mammut,Mammut,NA,McKittrick,NA,NA,NA,0,0,NA,4,0,1,1,0
