file_name,WAMPI,PCI,LPI,API,BPI,catalog_number,sampled,museum,UCIAMS_number,taxon,genus,species,locality,ucmp_locality,side,element,collagen_present,batch,publication
UCMP_237052,0.2990827215456133,3.670337252939835,0.9589644802097179,0.46071640329711966,1.6587251130577523,237052,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237053,0.35043596289440526,3.3693500722161596,1.1830573122862604,0.48019744836209843,1.4190678348969807,237053,TRUE,UCMP,NA,NA,Paramylodon,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237085,0.4602283863067919,2.985952960654796,1.692516346299462,0.520241055677878,1.4103242206540227,237085,TRUE,UCMP,NA,Xenarthra,NA,NA,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237155,0.34356681343731726,3.041521067210526,1.1381239376295347,0.5261694687497803,1.5403698268945,237155,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_237175.0,0.32155602584264936,3.193858362806308,2.376777358935698,0.5199307653325727,1.3558633744539617,237175,TRUE,UCMP,NA,Mammalia,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237718,0.2975390656157065,3.1640283341301774,1.70978672304364,0.5342084773251925,1.4662967291991418,237718,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237719,0.3204807411556592,3.3077023284375873,0.6882089964312549,0.44961656543346024,1.5268296896484947,237719,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237720,0.3378429955832287,3.139905551169208,1.3993743038760211,0.5412355476824151,1.367712486731811,237720,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237723,0.6840234601231409,3.116252263610002,1.0616927578440902,0.6241778968261271,1.229787283632289,237723,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237730,0.2860108585495917,3.285568386063466,1.1862606958505846,0.44996161179491884,1.224419497262417,237730,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237731.0,0.28561803327170265,3.2598208238399558,1.1396791430375162,0.4594481979142435,1.2712671908438202,237731,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237732.0,0.30535777970455086,3.0750949378395944,1.3169412174208457,0.5273478742747347,1.4110998817002205,237732,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_237742.0,0.41595768865320454,3.2669052900483493,0.995932866899705,0.4047174770560955,0.9643037296838015,237742,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237766.0,0.48053227267947785,3.0778405223257064,1.3991107225805737,0.4844355633746458,1.0471753877916694,237766,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237776.0,0.31579414763121916,3.334030559925312,0.857981593575164,0.41630923324031055,1.087492893614964,237776,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237779.0,0.40201213585939566,3.280952761277797,1.3389087054144064,0.5107730207378051,1.2745737088649074,237779,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237782.0,0.30947384460165817,3.2360226220766504,1.3338882023503769,0.49242077879390045,1.3913521613720818,237782,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237899.0,0.5057430712750131,3.037880469772509,1.5682747668083734,0.510364148808865,1.194784995809215,237899,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237901.0,0.280418896479368,3.2017340969305006,1.0101102456425453,0.41043217537422333,1.19252258294372,237901,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237902.0,0.27451340484175435,3.1848046972057715,1.205005155208378,0.4370459697676798,1.133028794039923,237902,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237907.0,0.45234525615385274,3.0107832751349686,1.1312857449925422,0.4551362331550775,1.0678358023457146,237907,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237910.0,0.3385553716841053,3.036106599985498,0.951020629332178,0.46473912039829746,1.2052668534863142,237910,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237911.0,0.31974106355192194,3.169881923344651,0.9898706058069072,0.4208260091133552,1.121517891721195,237911,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237912.0,0.40306510401561907,3.0999171046431067,1.0780460491953734,0.4396931998470969,1.072315237924546,237912,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237914.0,0.5402631144125494,3.134416219213819,1.078262088387291,0.5074834479724907,1.1268833978589399,237914,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237915.0,0.31450310356982175,3.2539127879715677,1.0259691936727353,0.4463976643686354,1.2185715707821618,237915,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237917.0,0.2894005815993654,3.0995878803676034,1.0549547339009602,0.38168719686590197,0.872610893851515,237917,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237919.0,0.4528812585540115,3.061352963037057,1.0594908572364545,0.5293306893149647,1.201469092400233,237919,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237920.0,0.3709580630711559,3.192553031461053,1.5341254162687892,0.5792978449934731,1.5364033925610303,237920,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237924.0,0.3241528963952951,2.950662863885764,0.9391110925559748,0.42662011414104084,1.0541558391612917,237924,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237925.0,0.3577146710787628,3.1333905668586657,1.0043353664939483,0.4663312961533232,1.1775911741939629,237925,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237927.0,0.2513152594261453,3.154356345849956,0.8943074080418593,0.32808886167515483,0.7616882928970946,237927,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237928.0,0.3491438585745527,3.3376069421854044,0.975284293358445,0.4810712247203572,1.2706878343050851,237928,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237930.0,0.29255622866621916,3.133185237666633,0.9774434688529264,0.3734334762688422,0.9173489583860802,237930,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237931.0,0.33480936441968,3.0646004109825826,1.0411468156198864,0.453367295115924,1.0906295320098305,237931,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237932.0,0.3132953370463555,3.014465724175965,0.9669864706151045,0.43601516609572033,1.004217403840413,237932,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_237973.0,0.3012297794209753,3.254555474205452,1.3458653149150432,0.40104252401998575,1.1243535253294847,237973,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237974.0,0.29962356074935775,3.13819834487369,1.91673651565389,0.45828832307802847,1.3832470493426345,237974,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_237977.0,0.28799090073632233,3.281147203254236,1.1570828561864457,0.41270993858604405,1.0684401793320921,237977,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_238700.0,0.33782801003459995,3.382582388432224,1.3101619507626687,0.47474592005980504,1.2139337997288802,238700,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_238807.0,0.268090348497267,3.3644677010905393,1.0457350631194025,0.39536794209813764,1.0965993511864456,238807,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_238864.0,0.4112832982016925,2.948245372293095,1.0193997008810682,0.5656313855782674,1.4385145713689973,238864,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_238865.0,0.3353876818442948,3.044846692888808,0.8811862884695578,0.4389707933306912,1.0806670578843856,238865,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239019.1,0.5589366415945297,2.970279879224261,2.219417640216111,0.7324873309877883,1.839253523993516,239019,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239021.0,0.2791721270695886,3.069216537640078,0.783265780062284,0.4073048650461295,1.100223874046873,239021,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239100.0,0.3855085768865051,3.098286143601899,1.313243268631142,0.46279319270139,1.1794707203958246,239100,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239101.0,0.26667633047308364,3.203248129787274,0.8894793563392951,0.38982724834672905,1.1914354891665757,239101,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239102.0,0.34561497050339135,3.1765143280069905,0.8333749878629123,0.4899597827349614,1.350665832407704,239102,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239103.0,0.19957191109418465,3.1757067750640386,0.989726535595758,0.36537110083495233,1.2536667910713775,239103,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,left,radius,NA,1,NA
UCMP_239104.0,0.2808697491824393,3.0678272559938558,1.5173434057067277,0.4656429367023065,1.077699950215877,239104,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,left,radius,NA,1,NA
UCMP_239105.0,0.34040299299180266,3.042213413736019,1.9041898971243019,0.4794398223623099,1.44039956597122,239105,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,left,radius,NA,1,NA
UCMP_239106.0,0.35614753725006126,2.986158848776483,1.893049684921971,0.47496123776032956,1.466600677102626,239106,TRUE,UCMP,NA,Equus,Equus,NA,McKittrick,7139,right,radius,NA,1,NA
UCMP_239137.0,0.28715480581534875,3.3472762495862987,1.166666609622473,0.4237093254277519,1.3167660037115454,239137,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_239155.0,0.3119450699224434,3.2994239333570414,1.0300183830115792,0.4154385136706261,1.0007340926155732,239155,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_239508.0,0.18262300807407758,3.256986706993826,0.7985308795431615,0.39869458159167964,1.3230547880962604,239508,TRUE,UCMP,NA,NA,Equus,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_239568.0,0.26118150135600643,3.1893284753108415,1.0959579086187718,0.34762219238627784,1.210793095668603,239568,TRUE,UCMP,NA,Odocoileus,Odocoileus,hemionus,McKittrick,NA,NA,NA,NA,2,NA
UCMP_239746.0,0.622619236906044,2.968275225734929,1.0631508974056691,0.5608438589837261,1.2285628665802362,239746,TRUE,UCMP,280007,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,right,metatarsal,NA,1,NA
UCMP_239775.0,0.28222383650794536,3.2235062808906974,1.075092961296187,0.39886297658402564,1.236913824251091,239775,TRUE,UCMP,NA,Artiodactyla,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_239785.0,0.35803499507601955,3.093606382886946,0.7706775798892119,0.4927470612247933,1.2375750586607128,239785,TRUE,UCMP,NA,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,right,metatarsal,NA,1,NA
UCMP_239926.0,0.41604798205634863,2.97963290098128,2.206828139998749,0.5217005918578718,1.4767358246430256,239926,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_239948.0,0.30931631798365206,3.1396724716002087,0.9352734062005288,0.45568975812391255,1.1439919305419315,239948,TRUE,UCMP,NA,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,right,metatarsal,NA,1,NA
UCMP_239961.0,0.3196552262041616,3.183975018094732,1.1024523057051359,0.45259820441662596,1.288449762440725,239961,TRUE,UCMP,NA,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,right,metatarsal,NA,1,NA
UCMP_239975.0,0.5036214017084021,3.1043637283325123,1.0973493044592646,0.5717579034464628,1.1972728601197205,239975,TRUE,UCMP,NA,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,left,metatarsal,NA,1,NA
UCMP_239976.0,0.33385873780790293,3.43250946345301,0.9935658745884048,0.4350207619407533,1.1618676772757142,239976,TRUE,UCMP,NA,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,right,metatarsal,NA,1,NA
UCMP_240383.0.0,0.6720935667068975,3.06303114529601,1.9563788550607715,0.6885932923563758,1.4477841555616568,240383,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_240554.0,0.5096664543004715,3.135343483711494,1.0058898615240255,0.5167829920906987,1.2065299083476475,240554,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_240555.0,0.35992960899438875,2.9941086618815804,0.9993542324486075,0.48072150720799445,1.061110857918482,240555,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_240562.0,0.43040980943589624,3.178740448929635,1.4584607741184294,0.5363672067494332,1.3209846968909835,240562,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_240638.0,0.46209858005245324,3.1000277234795215,1.9978371126860897,0.5428877016018967,1.2186761545170408,240638,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_240644.0,0.29634763552765087,3.2903316641632445,1.0706200853504522,0.4114739076530551,1.3263811338590936,240644,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241059.0,0.30835591378725785,3.0779010493642476,1.1132758716800455,0.4974692568779548,1.3276143711746766,241059,TRUE,UCMP,NA,Camelops,Camelops,NA,McKittrick,7139,right,mt,NA,1,NA
UCMP_241060.0,0.41197128913498837,2.9533703857131117,0.7870327167679348,0.5265980472624358,1.2570260690242112,241060,TRUE,UCMP,NA,Camelops,Camelops,NA,McKittrick,7139,left,NA,NA,1,NA
UCMP_241070.0,0.4940149741395079,3.120822175093082,0.8499439550518325,0.4722808769269498,1.3392213328060827,241070,TRUE,UCMP,280014,Equus,Equus,NA,McKittrick,7139,left,radius,NA,1,NA
UCMP_241072.0,0.8786945302465117,3.010553775678049,1.005323366998661,0.6940051558772763,1.3169731435783056,241072,TRUE,UCMP,280012,Equus,Equus,NA,McKittrick,7139,left,radius,NA,1,NA
UCMP_241157.0,0.4752638347902703,3.262067047103418,1.4107254401738183,0.5406014069345838,1.249355165471857,241157,TRUE,UCMP,NA,Mammalia,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241158.0,0.33316058182083375,3.1819241236059006,2.331974600814922,0.4498299377196689,1.2098855962157393,241158,TRUE,UCMP,NA,Mammalia,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241159.0,0.6580131156326186,3.111764426803187,5.0483859873551555,0.7427454920954201,1.6929722595844232,241159,TRUE,UCMP,NA,Mammalia,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241163.0,0.32383538962426545,3.27441883570823,0.7894246708278527,0.42199536932399984,1.2146973491931838,241163,TRUE,UCMP,NA,NA,Camelops,hesternus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241164.0,0.3162359418351049,3.135753186011109,0.6927660014484426,0.41633284606428145,1.0087318960913927,241164,TRUE,UCMP,NA,NA,Camelops,hesternus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241165.0,0.28696725128313894,3.318126265904999,0.859975099643883,0.44721307228714763,1.3464899507735242,241165,TRUE,UCMP,NA,NA,Mammut,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_241166.0,0.2909926668517097,3.1410924833529794,0.9867638465432614,0.45683854921872075,1.27503384231978,241166,TRUE,UCMP,NA,Proboscidea,NA,NA,McKittrick,7139,check,distal fibula,NA,1,NA
UCMP_241191.0,0.7003846313836801,3.03687100824561,1.4016587811094798,0.6542048104174231,1.3574008031093037,241191,TRUE,UCMP,280009,Hemiauchenia,Hemiauchenia,NA,McKittrick,7139,left,metatarsal,NA,1,NA
UCMP_246020.0,0.290062625941402,3.424393914482097,0.8849774459707634,0.3527961356208352,0.9669192349789658,246020,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246076.0,0.5288630417487888,3.1798389826195836,1.3295912935158745,0.558748328857169,1.2380460668695616,246076,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246097.0,1.0583495994194554,2.9244733718030576,4.312157865249277,0.8141860987419811,1.051907147856368,246097,TRUE,UCMP,NA,Mylodontidae,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246139.0,0.28339024801295265,3.007289218567463,1.082521261401888,0.44427788872080265,1.0248664166613795,246139,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_246141.0,0.35887621404115755,3.1740596023288985,1.273127308068142,0.4825622598884668,1.2811249305869545,246141,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246142.0,0.2913111493252652,3.2838668512848583,1.499549149680553,0.36560515437973984,1.0366063343744738,246142,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246143.0,0.25881400152636164,3.3205993318390106,1.2312397379094915,0.3454000472236254,0.9754536613455013,246143,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246144.0,0.2453554993716935,3.3914252883516185,1.1404735062035356,0.36170515239404805,1.0457878885918839,246144,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246145.0,0.32147684285217193,3.2037835536488752,1.442285067770435,0.459688096756681,1.2094333138468032,246145,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246208.0,0.26036508012068116,3.4900236278542627,0.5852018192205289,0.33272960310890054,0.9996549937698546,246208,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246223.0,0.3103753456550217,3.248932706208599,1.3293635077618595,0.42447495500872057,1.144846714313724,246223,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246291.0,0.47489020346982597,3.114087719397182,2.2573820734834467,0.6477764668169413,1.668605665238346,246291,TRUE,UCMP,NA,NA,Antilocapra,americanus,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246457.0,0.34191588202609796,3.4270349094143127,1.0671894024038704,0.4996719613766737,1.473999954623356,246457,TRUE,UCMP,NA,NA,Bison,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_246523.0,0.4809575148289113,3.1992911029984645,1.0922541803358743,0.5277876893277373,1.2132690484261568,246523,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246644.0,0.42254031783706386,3.2682695660471057,1.7858791227414144,0.575027191355868,1.3916557305783805,246644,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246721.0,0.3109316828582109,3.335153926633887,1.551259202715083,0.5388488194997049,1.1550261289903858,246721,TRUE,UCMP,NA,NA,Aenocyon,dirus,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246828.0,0.327348704285278,3.3328669853035535,1.0950781296041443,0.44528403298882946,1.0628863608107006,246828,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246838.0,0.5024691416974751,3.1785006082557055,1.3453933946994887,0.6349008846306436,1.2638179335307376,246838,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,canine,NA,5,NA
UCMP_246839.0,0.3942879750034767,3.1763934847896915,1.2679830090292095,0.5160970575689318,1.1555683196691415,246839,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,canine,NA,5,NA
UCMP_248003.0,0.5329272901010074,3.1152941447854845,1.2817917639859235,0.5937569044960892,1.3590665262332051,248003,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,canine,NA,5,NA
UCMP_248812.0,0.9144883782872703,2.922525934268092,1.384510245377128,0.7341788467159246,1.3565241795588214,248812,TRUE,UCMP,NA,NA,Canis,lupus,McKittrick,NA,NA,NA,NA,3,NA
UCMP_248816.0,0.3261798655737612,3.2882458609941,0.6681254635953233,0.4010388681749875,1.0055477623923441,248816,TRUE,UCMP,NA,NA,Canis,lupus,McKittrick,NA,NA,NA,NA,3,NA
UCMP_248821.0,0.3135917876012566,3.1732414560094764,1.59641667313544,0.5372134440850417,1.3875250874293477,248821,TRUE,UCMP,NA,NA,Canis,lupus,McKittrick,NA,NA,NA,NA,3,NA
UCMP_248827.0,0.47737878851236104,3.0170452253597873,1.1198288191784247,0.5521451683481606,1.2582252583394322,248827,TRUE,UCMP,NA,NA,Canis,lupus,McKittrick,NA,NA,NA,NA,3,NA
UCMP_248852.0,0.3544957219727407,2.994372447837391,1.3189165831333993,0.48001533547636005,1.1843160560455763,248852,TRUE,UCMP,NA,NA,Canis,lupus,McKittrick,NA,NA,NA,NA,3,NA
UCMP_248855.0,0.4328767901455979,3.073029550069912,1.0935493874947184,0.4889272476660464,1.350580809947034,248855,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_248856.0,0.7337133018801637,3.0465089278799287,1.1995106101179802,0.5444750818825996,0.9681700568628175,248856,TRUE,UCMP,NA,NA,Canis,latrans,McKittrick,NA,NA,NA,NA,3,NA
UCMP_259499,0.8674928011808505,3.1094925639071596,2.1401455539087157,0.7578768247426234,1.3100942034456775,259499,TRUE,UCMP,220366,Smilodon,Smilodon,NA,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_259501,0.8332684639098383,3.125667156154584,0.8640801669803269,0.6647604988935906,1.0659197911544316,259501,TRUE,UCMP,220368,Smilodon,Smilodon,NA,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_259507,0.6022494463952118,3.1202193761510917,0.8572386023056228,0.5521266333697579,1.0051454448288604,259507,TRUE,UCMP,220369,Canis,Canis,latrans,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_259508,0.8161407526914165,2.824022609255882,0.8890646468490582,0.7975929672588841,1.0046339572076644,259508,TRUE,UCMP,220370,Canis,Canis,latrans,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_259509,0.9435115985859289,2.881417821931462,1.348357189940174,0.8012333426658215,1.2071616631239288,259509,TRUE,UCMP,220371,Canis,Canis,latrans,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_259515,1.0667223399989318,2.8302929234884613,1.4962446755337315,0.9188350196138867,1.598695209799075,259515,TRUE,UCMP,NA,NA,Equus,occidentalis,McKittrick,NA,NA,NA,NA,4,NA
UCMP_259516,0.7485903464898067,3.072612036314123,0.8265351697459039,0.6112745506735102,1.1778565008764703,259516,TRUE,UCMP,220373,Equus,Equus,NA,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_259517,0.275482241779711,3.447303009716422,1.0491014512755679,0.390940312190509,1.0434132129180014,259517,TRUE,UCMP,NA,Equus,Equus,NA,Rancho La Brea,NA,NA,NA,FALSE,0,NA
UCMP_259686.0,0.29094985727865885,3.2251922680286595,1.425911138117418,0.4532260759224075,1.2729552313417063,259686,TRUE,UCMP,NA,Proboscidea,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_259698.0,0.3069386600288403,3.1284885568160643,2.1187484017196456,0.4307936460366183,1.3284965112904177,259698,TRUE,UCMP,NA,Mammalia,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_259703.0,0.3153542542021083,3.1270256738006683,1.8013137303948414,0.4407326810103344,1.3581440223418109,259703,TRUE,UCMP,NA,Mammalia,NA,NA,McKittrick,NA,NA,NA,NA,4,NA
UCMP_27118,0.47541337076566376,3.2829759977568496,1.359568429058849,0.5349321350185041,1.5212249266173152,27118,TRUE,UCMP,NA,Euceratherium,Euceratherium,NA,McKittrick,NA,NA,NA,FALSE,0,NA
UCMP_271213,0.7343845615895696,3.099320139021939,0.7083098038594035,0.6878978732411103,1.303783645661015,271213,TRUE,UCMP,264797,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271214,0.7913808192194866,2.944935164334949,0.6005511076606799,0.6577709327406596,1.118797529331755,271214,TRUE,UCMP,264798,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271215,1.0484108390357405,3.064774003400543,1.1790724250143645,0.8040726572508036,1.2851697857172146,271215,TRUE,UCMP,264799,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271216,1.0013876098210877,2.9852395683487933,1.3710346006260945,0.7710678539623023,1.264742890867668,271216,TRUE,UCMP,264800,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271217,0.9301586932933104,3.1079795350380093,1.1563434569395346,0.715070404599104,1.187456386758268,271217,TRUE,UCMP,264801,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271219,0.9620507237095193,3.0322270268320515,1.1213251839850225,0.7340003109557395,1.2573765040952893,271219,TRUE,UCMP,264802,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271220,0.9478720249697142,3.24603707962085,1.0849464665575186,0.7004382613193592,1.1333916030306013,271220,TRUE,UCMP,265002,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271221,0.8503991554544181,3.1720483100539854,1.0565419203107749,0.6742667085850025,1.0774151673453989,271221,TRUE,UCMP,265003,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271222,0.7560948229855905,2.9282746066058736,0.5833772442634694,0.7246533087423013,0.9782582735532888,271222,TRUE,UCMP,264807,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
UCMP_271223,0.7864959813123658,3.1352372446895695,1.0253869934301694,0.654190282318208,1.2039609423416138,271223,TRUE,UCMP,265004,Aenocyon,Aenocyon,dirus,Rancho La Brea,NA,NA,NA,TRUE,0,NA
